ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PCF_VIOL_CATEGORY,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,SANDAG_CASE_ID,LATITUDE_sandag,LONGITUDE_sandag,X,Y,Location_sandag,Reservation_sandag,Shape
2018,0,0.008333333,Monday,SEAVIEW AV,MOUNTAIN VIEW AV,51,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Unknown,Misdemeanor,Sideswipe,Bicycle,No Pedestrian Involved,Wet,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,86117292018,33.18919476,-117.357628,6222814.17,2014263.737,Oceanside,Not Reservation Land,0xB6080000010C00ABE78AF7BC574100EDA3BC37BC3E41
2018,0,0.018055556,Saturday,ROSECRANS ST,KURTZ ST,180,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Improper Turning,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,1,0,0,0,0,0,1,0,0,85963332018,32.75189727,-117.2042089,6268292.091,1854696.188,San Diego,Not Reservation Land,0xB6080000010CD0F4D60561E9574140551A30E84C3C41
2018,0,0.038194444,Friday,COMMERCIAL ST,22ND ST,170,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,86692892018,32.70523735,-117.1434237,6286834.97,1837554.167,San Diego,Not Reservation Land,0xB6080000010C20A21CBE7CFB5741C0F4C42AF2093C41
2018,0,0.000694444,Tuesday,2ND AV,PINE ST,9,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,86855452018,33.11802243,-117.08627,6305620.833,1987594.432,Escondido,Not Reservation Land,0xB6080000010CF0944D35D50D58414019946E0A543E41
2018,0,0.017361111,Thursday,SOLEDAD RD,SOLEDAD MOUNTAIN RD,60,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,86851862018,32.82656313,-117.2410005,6257238.788,1881967.38,San Diego,Not Reservation Land,0xB6080000010C707367B295DE5741005362616FB73C41
2018,0,0.010416667,Wednesday,2ND ST,PEACH,5,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,86945922018,32.80639655,-116.9357457,6350961.955,1873876,El Cajon,Not Reservation Land,0xB6080000010CE0CD257D1C3A5841804B1100D4973C41
2018,0,0.018055556,Wednesday,IMPERIAL AV,S 25TH ST,260,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Emergency Vehicle,0,1,0,0,0,0,1,0,0,86242342018,32.70635452,-117.1393746,6288084,1837949.981,San Diego,Not Reservation Land,0xB6080000010CB07C0200B5FC5741005632FB7D0B3C41
2018,0,0.032638889,Monday,JEWELL ST,GARNET AV,150,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,86261172018,32.79980663,-117.2388796,6257797.977,1872226.378,San Diego,Not Reservation Land,0xB6080000010C6031887E21DF57414003D46062913C41
2018,0,0.022916667,Tuesday,RANCHO SANTA FE RD,CAMINO JUNIPERO,609,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Lane Change,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Pickup Or Panel Truck,0,1,0,0,0,0,1,0,0,87107182018,33.08908743,-117.2252579,6262968.14,1977436.535,Carlsbad,Not Reservation Land,0xB6080000010C30F3F4082EE4574140D9F1885C2C3E41
2018,0,0.010416667,Monday,APPLE ST,GREENBRIER DR,235,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,87157422018,33.19515462,-117.3564974,6223183.045,2016428.466,Oceanside,Not Reservation Land,0xB6080000010CA094DBC253BD5741C01F5577ACC43E41
2018,0,0.009027778,Monday,WEST MISSION BAY DR,MISSION BL,250,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,1,Improper Turning,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,87331272018,32.7720324,-117.2504245,6254153.476,1862155.132,San Diego,Not Reservation Land,0xB6080000010CB09B7E5E92DB5741C081B3210B6A3C41
2018,0,0.036111111,Friday,JAMACHA RD,CARDIFF ST,15,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Pedestrian Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,87060362018,32.71776718,-117.0259205,6323014.559,1841823.62,San Diego,Not Reservation Land,0xB6080000010C5002C5A3D11E58418032D79E9F1A3C41
2018,0,0.010416667,Tuesday,EAST VISTA WY,TAYLOR ST,116,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Fatal,1,0,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,1,0,0,0,87056352018,33.22677495,-117.2261671,6263158.692,2027535.008,Vista,Not Reservation Land,0xB6080000010C20C24AAC5DE45741809EF0010FF03E41
2018,0,0.006944444,Sunday,HARBOR DR,NORTH PACIFIC ST,35,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Passing,Felony,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,87516012018,33.20326667,-117.3915089,6212505.472,2019495.357,Oceanside,Not Reservation Land,0xB6080000010CA05E2D5EE6B25741C03A795BA7D03E41
2018,0,0.015277778,Wednesday,CALIFORNIA ST,DOWNS ST,30,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Speed,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,87516052018,33.19130137,-117.346553,6226210.271,2014994.382,Oceanside,Not Reservation Land,0xB6080000010CF07D5B9148C0574180BEB96112BF3E41
2018,0,0.008333333,Tuesday,COLLEGE GROVE DR,COLLEGE DR,18,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Traffic Signals And Signs,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,86896912018,32.74431705,-117.0536902,6314547.853,1851548.113,San Diego,Not Reservation Land,0xB6080000010C303993F68C165841C0A20D1D9C403C41
2018,0,0.013194444,Friday,RICHMOND ST,ROBINSON ST,10,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Misdemeanor,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,87139362018,32.74644628,-117.1512274,6284564.051,1852568,San Diego,Not Reservation Land,0xB6080000010C907F4B0345F95741C082F9FF97443C41
2018,0,0.029861111,Monday,VILLAGE PARK WY,CLEAR VALLEY RD,57,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Other Hazardous Violation,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,87538642018,33.05473369,-117.2450599,6256784.066,1964994.787,Encinitas,Not Reservation Land,0xB6080000010CF0E0390424DE5741800685C9C2FB3D41
2018,0,0.036111111,Thursday,BALLANTYNE ST,PARK AV,250,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Wrong Side Of Road,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,87433572018,32.7974197,-116.9573268,6344308.701,1870654.178,El Cajon,Not Reservation Land,0xB6080000010CF02CD82C9D33584100C5792D3E8B3C41
2018,0,0.03125,Sunday,SR-125 S/B TO JAMACHA RD,JAMACHA RD,10,North,Not Intersection,State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Pickup Or Panel Truck,0,1,0,0,0,0,1,0,0,9.07824E+11,32.71480077,-117.0081156,6328483,1840704.044,Unincorporated,Not Reservation Land,0xB6080000010C500501C0282458410021570B40163C41
2018,0,0.002777778,Friday,BEAR VALLEY PKY,ELDORADO DR,235,North,Not Intersection,State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Other Hazardous Violation,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,9.07679E+11,33.10468396,-117.0532886,6315681.473,1982661.956,Unincorporated,Not Reservation Land,0xB6080000010C0013435EA8175841802AB7F4C5403E41
2018,0,0.038194444,Monday,WOODSIDE AVE,CHANNEL RD,528,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,9.0834E+11,32.85660561,-116.9271334,6353726.839,1892126.705,Unincorporated,Not Reservation Land,0xB6080000010CF057B2B5CF3C5841C0185FB41EDF3C41
2018,0,0.010416667,Sunday,SR-67,HOPE STREET,100,South,Not Intersection,State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,9.08422E+11,33.02297833,-116.896066,6363642.403,1952599.299,Unincorporated,Not Reservation Land,0xB6080000010C90E3D2997E465841402D6C4C57CB3D41
2018,0,0.013888889,Saturday,WINTER GARDENS BLVD,LEMON CREST DR,449,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Other Hazardous Violation,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,9.08605E+11,32.85071943,-116.9310892,6352498.088,1889992.995,Unincorporated,Not Reservation Land,0xB6080000010CA0DAA4859C3B58418069C9FEC8D63C41
2015,0,0.000694444,Wednesday,MISSION AV,PAULA ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unknown,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,67976282015,33.14663834,-117.0538443,6315629,1997928,Escondido,Not Reservation Land,0xB6080000010C1092FD3F9B1758414002F7FF677C3E41
2015,0,0.030555556,Friday,VILLA LA JOLLA DR,LA JOLLA VILLAGE DR,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,2,2,Unsafe Speed,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,2,0,0,0,0,1,0,0,68091692015,32.87169231,-117.2338704,6259584,1898366,San Diego,Not Reservation Land,0xB6080000010CE0110100E0E057418087F5FF7DF73C41
2015,0,0.013888889,Monday,F ST,CHURCH AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Automobile Right-Of-Way,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,0,0,0,0,0,0,0,68236792015,32.64158983,-117.0789073,6306497,1814233,Chula Vista,Not Reservation Land,0xB6080000010C602A0140B00E5841005C0800D9AE3B41
2015,0,0.00625,Friday,C ST,4TH AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Other Hazardous Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,68614002015,32.65054052,-117.0880166,6303719,1817512,Chula Vista,Not Reservation Land,0xB6080000010C90D000C0F90B5841C0990800A8BB3B41
2015,0,0.003472222,Friday,MAIN ST,RIGEL ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,68860972015,32.69011377,-117.1220395,6293367,1831996,San Diego,Not Reservation Land,0xB6080000010C506201C0DD015841C04302003CF43B41
2015,0,0.002777778,Saturday,PEARL ST,BISHOPS LN,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Not Stated,Not Stated,Not Stated,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,68946232015,32.84008502,-117.2743357,6247047,1886986,San Diego,Not Reservation Land,0xB6080000010CA0FBFDBFA1D45741808AFDFF09CB3C41
2015,0,0.020833333,Monday,NOBEL,DANICA AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,NULL,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,69105522015,32.86821756,-117.2210939,6263495,1897065,San Diego,Not Reservation Land,0xB6080000010C00EC01C0B1E45741808B090069F23C41
2015,0,0.0375,Thursday,FIGUEROA BL,MAGNOLIA AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,69162242015,32.80439912,-117.2193811,6263805,1873841.001,San Diego,Not Reservation Land,0xB6080000010CB0830240FFE4574180E24000B1973C41
2015,0,0.010416667,Friday,N BROADWAY AV,EL NORTE PKWY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,69382352015,33.13978369,-117.0894988,6304696,1995520,Escondido,Not Reservation Land,0xB6080000010C600D0100EE0C5841C09C050000733E41
2015,0,0.001388889,Friday,EAST 20TH ST,LANOITAN,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Traffic Signals And Signs,Not Hit and Run,Not Stated,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,69138632015,32.67295651,-117.0763164,6307385,1825639,National City,Not Reservation Land,0xB6080000010CB0F1FE3F8E0F5841C0F0FCFF66DB3B41
2015,0,0.034722222,Thursday,HIGHLAND AV,W ALLY HIGHLAND 4000,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,69412782015,32.73720667,-117.0994278,6300463.457,1849072.601,San Diego,Not Reservation Land,0xB6080000010C60D13FDDCB085841C009F499F0363C41
2015,0,0.034722222,Sunday,FANITA DR,PROSPECT AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,69556392015,32.83383321,-117.0007219,6331069,1883996,Santee,Not Reservation Land,0xB6080000010CB0490240AF265841806C02005CBF3C41
2015,0,0.010416667,Friday,N MAGNOLIA AV,PALM GLEN DR,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Traffic Signals And Signs,Felony,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,70033762015,32.85329883,-116.9710507,6340232,1891014,Santee,Not Reservation Land,0xB6080000010C50ADFDFFA12F5841401D0700C6DA3C41
2015,0,0.022222222,Sunday,CAMINO DEL RIO W,KURTZ ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Pedestrian Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,70042152015,32.75294399,-117.2049133,6268079,1855079,San Diego,Not Reservation Land,0xB6080000010CE03802C02BE95741C0680800674E3C41
2015,0,0.005555556,Saturday,METROPOLITAN DR,MURRAY CANYON RD,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unknown,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,70215302015,32.7770494,-117.1581941,6282519,1863721,San Diego,Not Reservation Land,0xB6080000010C901402C045F7574140C0F9FF28703C41
2015,0,0.03125,Wednesday,CENTRE CITY PKWY,13TH AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,70796362015,33.10826319,-117.0790603,6307800,1984026,Escondido,Not Reservation Land,0xB6080000010CB0780100F60F5841C01007001A463E41
2015,0,0.0125,Thursday,MAGNOLIA,WELLS AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,71802042015,32.79921452,-116.9623623,6342765.763,1871317.738,El Cajon,Not Reservation Land,0xB6080000010C40ABD7701B325841808AD7BCD58D3C41
2015,0,0.020833333,Monday,EAST 16TH ST,B AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,71285462015,32.66950718,-117.1021502,6299425,1824448.001,National City,Not Reservation Land,0xB6080000010C20C30140C8075841C00A4300C0D63B41
2015,0,0.035416667,Saturday,RT 101,JASPER ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,71334802015,33.06563126,-117.3026699,6239173,1969133,Encinitas,Not Reservation Land,0xB6080000010CA0FBFD3FF1CC574140810200ED0B3E41
2015,0,0.039583333,Saturday,GRAND AV,BROADWAY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Traffic Signals And Signs,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,71558752015,33.12165931,-117.0815027,6307091,1988906,Escondido,Not Reservation Land,0xB6080000010CC0D3FDBF440F584180F8F6FF29593E41
2016,0,0.039583333,Wednesday,4TH AV,WALNUT AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Following Too Closely,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,71724852016,32.74147249,-117.1615642,6281370,1850786.001,San Diego,Not Reservation Land,0xB6080000010C801A028026F6574100123700A23D3C41
2016,0,0.003472222,Saturday,13TH ST,ISLAND AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,71870752016,32.71045925,-117.152833,6283957,1839479,San Diego,Not Reservation Land,0xB6080000010C60F6FD3FADF8574100830A0077113C41
